author,updated_at,like_count,text,video_id,public,tokens,word_count
@adrielpetrelli3217,2019-12-14T23:41:22Z,0,"Coloquem no YouTube, boca rosa beauty pele negra, vcs vão achar todos os tons de pele negra, inclusive a resenha delas✌🏼 eu eu euuuuuu achei que ficou bom esse tom, claro você sabe o seu tom e consequentemente oque fica melhor pra vc, mais olhando assim, acredito q com contorno e po pra celar vai ficar ótimo...",c3Ns-AgD-Vg,True,"['coloquei', 'youtube', 'boca', 'rosa', 'beauté', 'pele', 'negra', 'vo', 'achar', 'todos', 'tons', 'pele', 'negra', 'inclusive', 'resenha', 'euuuuuu', 'achei', 'ficou', 'bom', 'tom', 'claro', 'sabe', 'tom', 'consequentemente', 'oque', 'fica', 'melhor', 'pra', 'vá', 'olhando', 'assim', 'acredito', 'q', 'contorno', 'po', 'pra', 'cear', 'vai', 'ficar', 'tipo']",40
@laylaefamilia,2019-12-14T22:31:15Z,0,Eu achei q a cor ficou perfeita no rosto dela,c3Ns-AgD-Vg,True,"['achei', 'q', 'cor', 'ficou', 'perfeita', 'rosto']",6
@lorenaarmy765,2019-12-14T20:33:42Z,0,Manooo vc é linda caraa,c3Ns-AgD-Vg,True,"['mandou', 'vá', 'linda', 'carta']",4
@esteraraujo6745,2019-12-14T19:36:09Z,0,O nariz dela tava com meleca kkkkkkkkkk,c3Ns-AgD-Vg,True,"['nariz', 'taba', 'melena', 'kkkkkkkkkk']",4
@goxtosauofly106,2019-12-14T18:23:36Z,0,Realmente so tem branca nos stories deles hahhahaha aiaia.....,c3Ns-AgD-Vg,True,"['realmente', 'so', 'branca', 'atores', 'hahhahaha', 'aiava']",6
@tainaaugusto9355,2019-12-14T15:51:08Z,1,O que aconteci tbm... Sua pele no centro do rosto é mais claro e o contorno do rosto é mais escuro. Entao acredito q nenhuma base va ficar 100%...,c3Ns-AgD-Vg,True,"['aconteci', 'tom', 'pele', 'centro', 'rosto', 'claro', 'contorno', 'rosto', 'escuro', 'então', 'acredito', 'q', 'nenhuma', 'base', 'va', 'ficar']",16
@rosandrasoares5552,2019-12-14T14:26:14Z,0,"Que mulher grossa, precisa falar desse jeito?? Amada, vc não tá atraindo nenhum seguidor com isso, eu mesma ia seguir, mas desse jeito desisti, a mulher fala toda revoltada",c3Ns-AgD-Vg,True,"['mulher', 'grossa', 'precisa', 'falar', 'desse', 'jeito', 'amada', 'vá', 't', 'atraindo', 'nenhum', 'seguido', 'mesma', 'ia', 'seguir', 'desse', 'jeito', 'desisti', 'mulher', 'fala', 'toda', 'revoltada']",22
@deboraramos3902,2019-12-14T12:07:50Z,43,"Gente, posso dar minha opinião bem leiga?

Me perdoe, mas a pele negra já é tão perfeita, que não precisa de base.

Me perdoe se esse comentário ofender alguém.",c3Ns-AgD-Vg,True,"['gente', 'posso', 'dar', 'opinião', 'bem', 'leiga', 'perdoe', 'pele', 'negra', 'j', 'to', 'perfeita', 'precisa', 'base', 'perdoe', 'comentário', 'ofender', 'algum']",18
@idl-bz1fn,2019-12-14T11:10:08Z,0,Q perfeição de cabelo,c3Ns-AgD-Vg,True,"['q', 'perfeito', 'cabelo']",3
@evellynaraujo4093,2019-12-14T06:31:12Z,0,Camilla testa a base da tracta.,c3Ns-AgD-Vg,True,"['camisa', 'testa', 'base', 'trata']",4
@janainafabrobovo5277,2019-12-14T04:57:15Z,0,Meu deus eu amo seu cabelo 🥰 Ahhh,c3Ns-AgD-Vg,True,"['deus', 'amo', 'cabelo', 'ahi']",4
@patriciamartins5567,2019-12-14T02:56:11Z,2,"Ruby Rose é tudo na minha vida.
Uso a cor ""café"".
Amo muito",c3Ns-AgD-Vg,True,"['rubi', 'rose', 'tudo', 'vida', 'uso', 'cor', 'café', 'amo']",8
@beatrizbarbosa7592,2019-12-14T02:28:16Z,0,"Olá Camilla. Sou consultora da marca Hinode, e temos base para pele negra. A base de alta cobertura escuro 1 e 2. São ótimas!! 😉 
Qualquer coisa entre em contato 5511965741033",c3Ns-AgD-Vg,True,"['ol', 'camisa', 'consultara', 'marca', 'hino', 'base', 'pele', 'negra', 'base', 'alta', 'cobertura', 'escuro', 'so', 'tinas', 'qualquer', 'coisa', 'contato']",17
@_helloisa,2019-12-14T00:37:15Z,0,"Bom , já tinha visto teu canal antes, mas foi um vídeo aqui e outro ali, mas hj resolvi cair de cabeça, e olha vou te falar, Não me arrependi não!❤️❤️❤️",c3Ns-AgD-Vg,True,"['bom', 'j', 'visto', 'canal', 'antes', 'aqui', 'outro', 'ali', 'resolvi', 'cair', 'cabeça', 'olha', 'vou', 'falar', 'arrependi']",15
@girlainealmeida4605,2019-12-14T00:35:04Z,0,Lindaaaa,c3Ns-AgD-Vg,True,['lindaaaa'],1
@nickiesilva.c,2019-12-13T23:57:19Z,0,"pqp base cara do carai, nunca que eu compro esse troço alérgico !!!",c3Ns-AgD-Vg,True,"['pp', 'base', 'cara', 'cara', 'nunca', 'compro', 'trop', 'angico']",8
@thabytaborges6931,2019-12-13T23:12:45Z,0,Genteee alguém sabe que tipo é esse cabelo dela e qual o método!??? Simplesmente maravilhoso 🤩🤩🤩,c3Ns-AgD-Vg,True,"['gente', 'algum', 'sabe', 'tipo', 'cabelo', 'todo', 'simplesmente', 'maravilhoso']",8
@isadora7221,2019-12-13T23:05:25Z,26,Gente mas ela não tem uma imperfeição pra cobrir,c3Ns-AgD-Vg,True,"['gente', 'imperfeiço', 'pra', 'cobrir']",4
@yayaskyged,2019-12-13T23:05:17Z,1,"pra quem não para de usar box braid ela deveria ter mais consideração, já que nao tem vergonha na cara.",c3Ns-AgD-Vg,True,"['pra', 'usar', 'boi', 'braço', 'deveria', 'ter', 'considera', 'j', 'vergonha', 'cara']",10
@juni6294,2019-12-13T22:44:46Z,0,"triste que as bases boas para peles negras, são apenas importadas e caras pra k7
eu bem sei como é isso, vivo me decepcionando por achar que a cor que ta na foto vai ser a mesma da base kkkkkkkkkkk sofroh",c3Ns-AgD-Vg,True,"['triste', 'bases', 'boas', 'peles', 'negras', 'so', 'apenas', 'importados', 'caras', 'pra', 'k', 'bem', 'sei', 'vivo', 'decepcionando', 'achar', 'cor', 'ta', 'fato', 'vai', 'mesma', 'base', 'kkkkkkkkkkk', 'sofro']",24
@sophianogueira.y,2019-12-13T21:14:39Z,0,"Adoro vc testando makes , pq vc trabalha com a vdd , e é sincera",c3Ns-AgD-Vg,True,"['adoro', 'vá', 'tentando', 'males', 'pa', 'vá', 'trabalha', 'sincera']",8
@karlacarboni,2019-12-13T19:52:33Z,0,"Não achei pro meu tom de pele, o mais escuro para pele clara ficou mais claro do que minha pele. O primeiro tom pra pele negra (não retinta), ficou muito escura. :(",c3Ns-AgD-Vg,True,"['achei', 'pro', 'tom', 'pele', 'escuro', 'pele', 'clara', 'ficou', 'claro', 'pele', 'primeiro', 'tom', 'pra', 'pele', 'negra', 'retinta', 'ficou', 'escura']",18
@vic2217,2019-12-13T19:35:13Z,0,"Amei o vídeo, mas boca rosa, cadê o tom mais escuro?euem",c3Ns-AgD-Vg,True,"['amei', 'boca', 'rosa', 'ca', 'tom', 'escuroeuem']",6
@blackpinkavakin4899,2019-12-13T19:06:42Z,1,"Affss Camila De Lucas Para De Ser Lindah
q Cabelo lindoooohhh❤❤❤❤",c3Ns-AgD-Vg,True,"['affss', 'camisa', 'luvas', 'lindas', 'q', 'cabelo', 'lindoooohhh']",7
@paulobrugger3318,2019-12-13T18:39:37Z,0,"Ninguém:
Absolutamente Ninguém:

Anúncio: Ok Google

Curte ai quem não suporta mais esse anuncio.",c3Ns-AgD-Vg,True,"['ninguem', 'absolutamente', 'ninguem', 'anúncio', 'grogue', 'curte', 'ai', 'suporta', 'anuncio']",9
@AnaVitoria-rx8kd,2019-12-13T18:06:08Z,0,Adoro quem fala a verdade,c3Ns-AgD-Vg,True,"['adoro', 'fala', 'verdade']",3
@rosajaimevilanculosambo3885,2019-12-13T15:27:11Z,0,"No video esta perfeito, so na foto dá para ver uma diferença super notavel.",c3Ns-AgD-Vg,True,"['vidro', 'perfeito', 'so', 'fato', 'd', 'ver', 'diferença', 'super', 'notavel']",9
@elietebatista8967,2019-12-13T14:19:21Z,0,Nossa essa argola é top 😘🥰😍,c3Ns-AgD-Vg,True,"['argola', 'tom']",2
@liviaayala2076,2019-12-13T13:17:49Z,0,"Tenta testar a base da mari maria, eu acho que deve ter uma que adeque com o que vc gosta",c3Ns-AgD-Vg,True,"['tenta', 'testar', 'base', 'mari', 'maria', 'acho', 'deve', 'ter', 'duque', 'vá', 'gosta']",11
@sun_n3193,2019-12-13T10:42:06Z,0,Ja curti só pelo jeito que ela fala,c3Ns-AgD-Vg,True,"['ja', 'curti', 's', 'jeito', 'fala']",5
@carolinecosta9334,2019-12-13T08:29:22Z,0,Que cabelo é esseeeeee???? 😍😍😍,c3Ns-AgD-Vg,True,"['cabelo', 'esseeeeee']",2
@imchaelli.y,2019-12-13T05:51:34Z,0,Eu sou morena e a da ruby rose eu amo porque tem meu tom,c3Ns-AgD-Vg,True,"['morena', 'rubi', 'rose', 'amo', 'porque', 'tom']",6
@STEPHIEoficial,2019-12-13T05:12:59Z,0,"O troco veio sem o pump funciknar, deu alergia em um monte de gente, nao tme o tom mais escuro. c a n c e l a. Ela so faz tudo errado",c3Ns-AgD-Vg,True,"['troco', 'veio', 'puma', 'funcionar', 'deu', 'alegria', 'monte', 'gente', 'tom', 'escuro', 'c', 'n', 'c', 'l', 'so', 'faz', 'tudo', 'errado']",18
@STEPHIEoficial,2019-12-13T05:12:22Z,0,Ai cancela essa boca esquisita dessa branca NGM TEM PACIENCIA PRA ELAAAAA FALSAAAAAAAAAAA A AAAA,c3Ns-AgD-Vg,True,"['ai', 'cancela', 'boca', 'esquisita', 'dessa', 'branca', 'paciencia', 'pra', 'elaaaaa', 'falsaaaaaaaaaaa', 'asaa']",11
@raquelfarias158,2019-12-13T04:40:49Z,0,Na verdade a cor Aline não lançou junto com as outras ! Pura enganação ! O canal herdeira da beleza mandou a real !!!,c3Ns-AgD-Vg,True,"['verdade', 'cor', 'ali', 'lançou', 'junto', 'outras', 'pura', 'engano', 'canal', 'herdeira', 'beleza', 'mandou', 'real']",13
@helenavieira2081,2019-12-13T03:14:04Z,0,Gente concordo plenamente eu sou super branquinha com mtas sardas e olha e mto difícil achar uma base pra mim ..,c3Ns-AgD-Vg,True,"['gente', 'concordo', 'plenamente', 'super', 'banquinha', 'sardas', 'olha', 'máo', 'difícil', 'achar', 'base', 'pra', 'mim']",13
@valentinacastro3945,2019-12-13T02:16:17Z,0,"Achei que ficou bem bonito para você! Inclusive, não te conhecia, mas já gostei muito do seu canal. Vou acompanhar mais com certeza 💕",c3Ns-AgD-Vg,True,"['achei', 'ficou', 'bem', 'bonito', 'inclusive', 'conhecia', 'j', 'gostei', 'canal', 'vou', 'acompanhar', 'certeza']",12
@Monique-fy5sj,2019-12-13T01:50:48Z,0,"Adorei ela!!!! Parece eu, mais uma inscrita! Muito sincera amei ❤️",c3Ns-AgD-Vg,True,"['adorei', 'parece', 'inscrita', 'sincera', 'amei']",5
@alinetorno4546,2019-12-13T01:26:54Z,0,"Uma droga esse tipo de coisa, essa falta de inclusão de tons pra pele negra, o Brasil é tão diverso e devia ter tons pros mais diferentes tipos de pele",c3Ns-AgD-Vg,True,"['droga', 'tipo', 'coisa', 'falta', 'incluso', 'tons', 'pra', 'pele', 'negra', 'brasil', 'to', 'diverso', 'devia', 'ter', 'tons', 'pros', 'diferentes', 'tipos', 'pele']",19
@adrianeconceicao8410,2019-12-13T01:25:50Z,0,Sempre se vitimizando,c3Ns-AgD-Vg,True,"['sempre', 'vitimizando']",2
@anacristinacorreiademelloe5202,2019-12-13T01:24:00Z,0,A base ficou clara demais,c3Ns-AgD-Vg,True,"['base', 'ficou', 'clara', 'demais']",4
@moniqueflauzino7624,2019-12-13T01:06:15Z,0,"Eu achei que ficou boa a cor para você, não ficou tão diferente. Talvez se fosse um pouco mais alaranjada você iria gostar mais",c3Ns-AgD-Vg,True,"['achei', 'ficou', 'boa', 'cor', 'ficou', 'to', 'diferente', 'talvez', 'pouco', 'alaranjada', 'iria', 'gostar']",12
@VictoriaMeloL,2019-12-13T00:35:37Z,0,A pele dela no início esta sem nada ? Tem  uma marcação  na testa,c3Ns-AgD-Vg,True,"['pele', 'início', 'nada', 'marcar', 'testa']",5
@rafaellamorais2674,2019-12-12T22:42:59Z,3,"Também não tem pra peles muito brancas, a quantidade de cores foi limitada,prejudicando esses 2 públicos!",c3Ns-AgD-Vg,True,"['tambem', 'pra', 'peles', 'brancas', 'quantidade', 'cores', 'limitadaprejudicando', 'públicos']",8
@kaylannesant,2019-12-12T22:32:24Z,0,Vim pela indicação da Karen Bachini,c3Ns-AgD-Vg,True,"['vim', 'indicio', 'farei', 'machina']",4
@milalindinha9662,2019-12-12T22:26:48Z,0,Essa argola é um bambolê,c3Ns-AgD-Vg,True,"['argola', 'bambos']",2
@ruthtielle6229,2019-12-12T21:49:44Z,0,Com uma pele linda dessa nem precisa de base ...😍queria ter uma pele perfeita que nem a sua 😘😘,c3Ns-AgD-Vg,True,"['pele', 'linda', 'dessa', 'precisa', 'base', 'queria', 'ter', 'pele', 'perfeita']",9
@emillydias6888,2019-12-12T21:33:59Z,8,"""No Instagram tá uma coisa pessoalmente tá outra"" definiu uma maioria de fotos no insta",c3Ns-AgD-Vg,True,"['instaram', 't', 'coisa', 'pessoalmente', 't', 'outra', 'definiu', 'maioria', 'fatos', 'insta']",10
@yasminhelena3428,2019-12-12T20:08:49Z,0,"O vídeo inteiro só olhei o cabelo dela, QUE CABELO PERFEITO 😻❤️",c3Ns-AgD-Vg,True,"['inteiro', 's', 'olhei', 'cabelo', 'cabelo', 'perfeito']",6
@julia-km4hi,2019-12-12T19:39:49Z,0,"mano
nn sou negra
mas fico cm raiva quando fazem isso",c3Ns-AgD-Vg,True,"['mano', 'negra', 'fico', 'cm', 'raiva', 'fazem']",6
@querenm3303,2019-12-12T19:04:18Z,0,A base tem subtom oliva. Que é exatamente o meu subtom.,c3Ns-AgD-Vg,True,"['base', 'sustos', 'olival', 'exatamente', 'sustos']",5
@laisfernandes4729,2019-12-12T19:03:52Z,1,"""Cobriu todas as minhas imperfeições"", QUE IMPERFEIÇÕES, MEU ANJO?? Não tem nada no rosto, nem espinha ou mancha!!!! Tem uma pele perfeita 😨",c3Ns-AgD-Vg,True,"['cobriu', 'todas', 'imperfeiçes', 'imperfeiçes', 'anjo', 'nada', 'rosto', 'espinha', 'mancha', 'pele', 'perfeita']",11
@mabellagames7587,2019-12-12T17:59:31Z,0,Fala mesmo amiga!,c3Ns-AgD-Vg,True,"['fala', 'amiga']",2
@monyandrade3075,2019-12-12T17:55:08Z,0,Demora dms falandi  .... Mas gosto dos vídeos,c3Ns-AgD-Vg,True,"['demora', 'falando', 'gosto', 'vamos']",4
@isabellabezerra3954,2019-12-12T17:20:04Z,0,Mulherrrr você é linda demaisss,c3Ns-AgD-Vg,True,"['mulherrrr', 'linda', 'demais']",3
@kellyrocha708,2019-12-12T16:05:45Z,0,Amei,c3Ns-AgD-Vg,True,['amei'],1
@andressamatos4030,2019-12-12T14:00:12Z,0,"Vei , até nisso é difícil , olha sinceramente viu ...",c3Ns-AgD-Vg,True,"['vez', 'at', 'nisso', 'difícil', 'olha', 'sinceramente', 'viu']",7
@anaumaloucaqualquer3907,2019-12-12T11:17:33Z,0,Não mulher essa base na foto da para ver claramente que vc esta muito acizentada,c3Ns-AgD-Vg,True,"['mulher', 'base', 'fato', 'ver', 'claramente', 'vá', 'acidentadas']",7
@isabelabonini393,2019-12-12T06:06:20Z,0,"Linda!
Adorei seu jeito espontâneo de falar 🤩",c3Ns-AgD-Vg,True,"['linda', 'adorei', 'jeito', 'espontâneo', 'falar']",5
@ericaraujo4450,2019-12-12T04:50:29Z,6,"Considerações finais: a base é maravilhosa, vc que não comprou o seu tom ideal!",c3Ns-AgD-Vg,True,"['consideraçes', 'finais', 'base', 'maravilhosa', 'vá', 'comprou', 'tom', 'ideal']",8
@psangel19,2019-12-12T04:15:00Z,9,Mas lembra q eh resistente à água e não a prova d’água,c3Ns-AgD-Vg,True,"['lembra', 'q', 'eh', 'resistente', 'rua', 'prova', 'égua']",7
@luisa377,2019-12-12T03:55:05Z,0,"Fada sensata, linda, sotaque gostoso, engraçada ZERO DEFEITOS",c3Ns-AgD-Vg,True,"['fada', 'sensato', 'linda', 'sotaque', 'gostoso', 'engraçada', 'zero', 'defeitos']",8
@kimnetunobay3705,2019-12-12T03:41:44Z,4,"""A NÃO ELA DISSE QUE É RESISTENTE A AGUA POIS VAMO AQUI TESTAR VAMO FAZER UMA PISCINA AQUI SIM"" jdkfmdmdmxmxmxmmf rachei djdkxkdlxloxoxx",c3Ns-AgD-Vg,True,"['disse', 'resistente', 'agua', 'pois', 'vamo', 'aqui', 'testar', 'vamo', 'fazer', 'piscina', 'aqui', 'sim', 'jdkfmdmdmxmxmxmmf', 'achei', 'djdkxkdlxloxoxx']",15
@JoyceSantos-lw2ct,2019-12-12T00:52:50Z,1,"Oque me deixa intrigada é que ela se vitimiza muito, a boca rosa lançou 9 tons, 3 tons para peles Clara, 3 tons para peles Morenas e 3 tons para peles Negras, ela comprou um tom que quase deu certo nela, com certeza se ela pegasse o tom que ela queria, ficaria escuro demais, se ela não achou na loja a marca não tem culpa, quem tem culpa é a loja que não fez o pedido.
Do mesmo jeito que ela achou uma certa dificuldade em acertar o tom da base, uma pessoa bem branca também deve ter tido. 
A marca teve a boa intenção de dividir os tons, esse nao deu certo pra ela, mas deu certo em outras milhares de pessoas.
O preconceito existe sim, não podemos fechar os olhos para isso, mas infelizmente tem pessoas que prática preconceito com si mesmo",c3Ns-AgD-Vg,True,"['oque', 'deixa', 'intrigada', 'vitima', 'boca', 'rosa', 'lançou', 'tons', 'tons', 'peles', 'clara', 'tons', 'peles', 'morenas', 'tons', 'peles', 'negras', 'comprou', 'tom', 'quase', 'deu', 'certo', 'nela', 'certeza', 'pegasse', 'tom', 'queria', 'ficaria', 'escuro', 'demais', 'achou', 'loja', 'marca', 'culpa', 'culpa', 'loja', 'fez', 'pedido', 'jeito', 'achou', 'certa', 'dificuldade', 'acertar', 'tom', 'base', 'pessoa', 'bem', 'branca', 'tambem', 'deve', 'ter', 'tido', 'marca', 'boa', 'intenço', 'dividir', 'tons', 'deu', 'certo', 'pra', 'deu', 'certo', 'outras', 'milhares', 'pessoas', 'preconceito', 'existe', 'sim', 'podemos', 'fechar', 'olhos', 'infelizmente', 'pessoas', 'prática', 'preconceito', 'si']",76
@pequenaliiah2608,2019-12-12T00:06:28Z,0,"Vixe, acho que esse fernanda não fica bom nem em mim que não sou retinta! 
Infelizmente acho que vai demorar mais uns 100 anos para as empresas entenderem que há um público que não está sendo atendido: o povo preto!",c3Ns-AgD-Vg,True,"['vive', 'acho', 'bernarda', 'fica', 'bom', 'mim', 'retinta', 'infelizmente', 'acho', 'vai', 'demorar', 'uns', 'anos', 'empresas', 'entenderem', 'h', 'público', 'est', 'sendo', 'atendido', 'povo', 'preto']",22
@anabelpaaz,2019-12-11T23:38:32Z,0,"Achar base pra pessoas negras é um problema enoorme aqui na minha cidade, Raramente acho corretivo ou base pra mim, sempre tenho q comprar de dois tons e misturar pra usar em mim... é chato viu!!! Amei o vídeo ♥️",c3Ns-AgD-Vg,True,"['achar', 'base', 'pra', 'pessoas', 'negras', 'problema', 'enorme', 'aqui', 'cidade', 'raramente', 'acho', 'corretivo', 'base', 'pra', 'mim', 'sempre', 'q', 'comprar', 'dois', 'tons', 'misturar', 'pra', 'usar', 'mim', 'chato', 'viu', 'amei']",27
@picapau4728,2019-12-11T23:15:29Z,0,Cabelo e de verdade?,c3Ns-AgD-Vg,True,"['cabelo', 'verdade']",2
@MariaOliveira-ie4pp,2019-12-11T20:57:04Z,2,"Particularmente eu consigo encontrar bases para meu tom de pele (branca) facilmente, mas quando eu preciso para pele negra, é extremamente difícil!!! Deveriam lançar uma linha maior de bases financeiramente acessível para peles negras.",c3Ns-AgD-Vg,True,"['particularmente', 'consigo', 'encontrar', 'bases', 'tom', 'pele', 'branca', 'facilmente', 'preciso', 'pele', 'negra', 'extremamente', 'difícil', 'deveriam', 'lançar', 'linha', 'maior', 'bases', 'financeiramente', 'acessível', 'peles', 'negras']",22
@NiveaPlayer,2019-12-11T20:09:23Z,1,O fia não foi lançado a cor ALINE ainda. Se informe.,c3Ns-AgD-Vg,True,"['fia', 'danado', 'cor', 'ali', 'ainda', 'informe']",6
@nanitorres3347,2019-12-11T19:25:26Z,0,E uma para as mulheres negras,c3Ns-AgD-Vg,True,"['mulheres', 'negras']",2
@nanitorres3347,2019-12-11T19:25:08Z,0,Mais e um ingano e notável a diferença,c3Ns-AgD-Vg,True,"['engano', 'novel', 'diferença']",3
@nanitorres3347,2019-12-11T19:24:45Z,0,Assim a base tem a cobertura maravilhosa,c3Ns-AgD-Vg,True,"['assim', 'base', 'cobertura', 'maravilhosa']",4
@nanitorres3347,2019-12-11T19:24:02Z,0,Que revolta meu povo meu deus,c3Ns-AgD-Vg,True,"['revolta', 'povo', 'deus']",3
@nanitorres3347,2019-12-11T19:22:58Z,0,A cor da base na foto está super diferente,c3Ns-AgD-Vg,True,"['cor', 'base', 'fato', 'est', 'super', 'diferente']",6
@nanitorres3347,2019-12-11T19:21:57Z,0,Ficou bem acizentada,c3Ns-AgD-Vg,True,"['ficou', 'bem', 'acidentadas']",3
@elieneamaral3096,2019-12-11T19:04:46Z,1,"Eu acho que tinha que fazer 
A base da Boca rosa vs a da Mari Maria",c3Ns-AgD-Vg,True,"['acho', 'fazer', 'base', 'boca', 'rosa', 'mari', 'maria']",7
@amandabrito6105,2019-12-11T17:45:05Z,0,"Vi bastante gente reclamando dessa base, não só da cor, mas também de várias outras coisas!",c3Ns-AgD-Vg,True,"['vi', 'bastante', 'gente', 'reclamando', 'dessa', 'base', 's', 'cor', 'tambem', 'frias', 'outras', 'coisas']",12
@annaluizasantos8021,2019-12-11T17:32:15Z,0,"Para de tentar falar inglês, fica chato 😒",c3Ns-AgD-Vg,True,"['tentar', 'falar', 'inglês', 'fica', 'chato']",5
@amandastalin694,2019-12-11T17:10:07Z,0,"Mano se você entrar no Instagram da Sephora vai fica aterrorizada com a quantidade de reclamações nos comentários das imagens 






Aliás eu estava tentando fazer uma reclamação também 😂",c3Ns-AgD-Vg,True,"['mano', 'entrar', 'instaram', 'senhora', 'vai', 'fica', 'aterrorizado', 'quantidade', 'reclamava', 'comentários', 'imagens', 'ali', 'tentando', 'fazer', 'reclamar', 'tambem']",16
@14carolinam,2019-12-11T15:05:18Z,0,"Meu Deus, que pele lindaaaaa❤️❤️
Não conhecia o canal. Amei",c3Ns-AgD-Vg,True,"['deus', 'pele', 'lindaaaaa', 'conhecia', 'canal', 'amei']",6
@Msantana10,2019-12-11T14:15:00Z,0,"Muita falta de conhecimento sobre diversos assuntos. O vídeo se resume numa gritaria desnecessária. De todos os pontos que eu poderia optar por esclarecer aqui eu vou me resumir em apenas  um. NENHUM produto, Maquiagem, roupa, móvel, sapato ou qualquer coisa que se utilize de cor será fiel ao que está numa revista ou site comparado ao produto em mãos. Os sistemas de cores são diferentes. Pesquisa sobre RGB e CMYK e estuda um pouco. Sua falta de argumentos te faz gritar no deserto. A cor de qualquer base, qualquer marca, JAMAIS será igual. NUNCA compre por sites ou revistas.",c3Ns-AgD-Vg,True,"['muita', 'falta', 'conhecimento', 'sobre', 'diversos', 'assuntos', 'resume', 'gritaria', 'desnecessária', 'todos', 'pontos', 'poderia', 'optar', 'esclarecer', 'aqui', 'vou', 'resumir', 'apenas', 'nenhum', 'produto', 'maquinem', 'roupa', 'móvel', 'sapato', 'qualquer', 'coisa', 'utilizei', 'cor', 'fiel', 'est', 'revista', 'vite', 'comparado', 'produto', 'mos', 'sistemas', 'cores', 'so', 'diferentes', 'pesquisa', 'sobre', 'rua', 'cm', 'estuda', 'pouco', 'falta', 'argumentos', 'faz', 'gritar', 'deserto', 'cor', 'qualquer', 'base', 'qualquer', 'marca', 'jamais', 'igual', 'nunca', 'compre', 'sirtes', 'revistas']",61
@beatrizferreira2410,2019-12-11T13:35:32Z,1,"Eu sei que não é o foco do vídeo mas, que cabelo maravilhoso 😍😍",c3Ns-AgD-Vg,True,"['sei', 'foco', 'cabelo', 'maravilhoso']",4
